poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,question_id,sample_size,population,population_full,tracking,created_at,url,url_article,url_topline,url_crosstab,source,partisan,race_id,cycle,office_type,seat_number,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
88122,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9,Wisconsin,9/6/24,9/9/24,208781,626,lv,lv,NA,9/10/24 13:17,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-6-9-september-2024/#usvipop,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-6-9-september-2024/#usvipop,NA,NA,NA,NA,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,46
88122,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9,Wisconsin,9/6/24,9/9/24,208781,626,lv,lv,NA,9/10/24 13:17,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-6-9-september-2024/#usvipop,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-6-9-september-2024/#usvipop,NA,NA,NA,NA,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,LIB,Oliver,31790,Chase Oliver,1
88122,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9,Wisconsin,9/6/24,9/9/24,208781,626,lv,lv,NA,9/10/24 13:17,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-6-9-september-2024/#usvipop,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-6-9-september-2024/#usvipop,NA,NA,NA,NA,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,GRE,Stein,31116,Jill Stein,0
88107,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,NA,9/6/24,9/8/24,208368,10607,lv,lv,TRUE,9/10/24 09:53,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49
88107,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,NA,9/6/24,9/8/24,208368,10607,lv,lv,TRUE,9/10/24 09:53,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,46
88085,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Arizona,8/30/24,9/8/24,208310,901,lv,lv,NA,9/9/24 20:29,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,46.89
88085,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Arizona,8/30/24,9/8/24,208310,901,lv,lv,NA,9/9/24 20:29,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8759,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,49.05
88086,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Florida,8/30/24,9/8/24,208312,3182,lv,lv,NA,9/9/24 20:30,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8778,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,47.05
88086,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Florida,8/30/24,9/8/24,208312,3182,lv,lv,NA,9/9/24 20:30,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8778,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,49.12
88087,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Maryland,8/30/24,9/8/24,208314,640,lv,lv,NA,9/9/24 20:30,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8814,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,62.23
88087,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Maryland,8/30/24,9/8/24,208314,640,lv,lv,NA,9/9/24 20:30,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8814,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,34.13
88088,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Michigan,8/30/24,9/8/24,208315,1368,lv,lv,NA,9/9/24 20:30,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49.19
88088,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Michigan,8/30/24,9/8/24,208315,1368,lv,lv,NA,9/9/24 20:30,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8820,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,46.12
88089,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Nevada,8/30/24,9/8/24,208317,516,lv,lv,NA,9/9/24 20:31,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,47.58
88089,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Nevada,8/30/24,9/8/24,208317,516,lv,lv,NA,9/9/24 20:31,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8857,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,48.45
88090,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Ohio,8/30/24,9/8/24,208319,1558,lv,lv,NA,9/9/24 20:31,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8863,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,43.58
88090,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Ohio,8/30/24,9/8/24,208319,1558,lv,lv,NA,9/9/24 20:31,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8863,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,51.92
88091,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Pennsylvania,8/30/24,9/8/24,208320,1910,lv,lv,NA,9/9/24 20:31,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49.34
88091,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Pennsylvania,8/30/24,9/8/24,208320,1910,lv,lv,NA,9/9/24 20:31,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8872,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,46.34
88092,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Texas,8/30/24,9/8/24,208321,2940,lv,lv,NA,9/9/24 20:31,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8889,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,43.43
88092,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Texas,8/30/24,9/8/24,208321,2940,lv,lv,NA,9/9/24 20:31,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8889,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,51.75
88093,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Wisconsin,8/30/24,9/8/24,208323,638,lv,lv,NA,9/9/24 20:32,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49.48
88093,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Wisconsin,8/30/24,9/8/24,208323,638,lv,lv,NA,9/9/24 20:32,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8905,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,46.19
88094,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,North Carolina,8/30/24,9/8/24,208318,1369,lv,lv,NA,9/9/24 20:31,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,48.22
88094,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,North Carolina,8/30/24,9/8/24,208318,1369,lv,lv,NA,9/9/24 20:31,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8839,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,47.82
88097,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Colorado,8/30/24,9/8/24,208311,498,lv,lv,NA,9/9/24 20:29,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8765,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,54.8
88097,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Colorado,8/30/24,9/8/24,208311,498,lv,lv,NA,9/9/24 20:29,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8765,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,40.08
88098,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Georgia,8/30/24,9/8/24,208313,1405,lv,lv,NA,9/9/24 20:30,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,48.39
88098,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Georgia,8/30/24,9/8/24,208313,1405,lv,lv,NA,9/9/24 20:30,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8781,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,47.51
88099,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Minnesota,8/30/24,9/8/24,208316,501,lv,lv,NA,9/9/24 20:30,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8823,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,50.92
88099,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Minnesota,8/30/24,9/8/24,208316,501,lv,lv,NA,9/9/24 20:30,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8823,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,44.28
88100,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Virginia,8/30/24,9/8/24,208322,873,lv,lv,NA,9/9/24 20:31,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8895,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,51.97
88100,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,Virginia,8/30/24,9/8/24,208322,873,lv,lv,NA,9/9/24 20:31,https://pro.morningconsult.com/trackers/2024-election-state-polls,https://pro.morningconsult.com/trackers/2024-election-state-polls,NA,NA,NA,NA,8895,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,42.24
88108,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,NA,9/5/24,9/7/24,208369,10145,lv,lv,TRUE,9/10/24 09:53,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49
88108,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,NA,9/5/24,9/7/24,208369,10145,lv,lv,TRUE,9/10/24 09:53,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,46
88109,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,NA,9/4/24,9/6/24,208370,10014,lv,lv,TRUE,9/10/24 09:54,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49
88109,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,NA,9/4/24,9/6/24,208370,10014,lv,lv,TRUE,9/10/24 09:54,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,46
88063,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,California,9/3/24,9/5/24,207931,815,lv,lv,NA,9/6/24 10:57,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=120587859#gid=120587859,NA,NA,NA,8762,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,60.8
88063,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,California,9/3/24,9/5/24,207931,815,lv,lv,NA,9/6/24 10:57,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=120587859#gid=120587859,NA,NA,NA,8762,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,38
88064,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Florida,9/3/24,9/5/24,207932,815,lv,lv,NA,9/6/24 10:57,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=869457523#gid=869457523,NA,NA,NA,8778,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,47.6
88064,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Florida,9/3/24,9/5/24,207932,815,lv,lv,NA,9/6/24 10:57,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=869457523#gid=869457523,NA,NA,NA,8778,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,51.1
88065,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Texas,9/3/24,9/5/24,207933,845,lv,lv,NA,9/6/24 10:57,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=1341463146#gid=1341463146,NA,NA,NA,8889,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,48
88065,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Texas,9/3/24,9/5/24,207933,845,lv,lv,NA,9/6/24 10:57,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=1341463146#gid=1341463146,NA,NA,NA,8889,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,50.9
88066,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Ohio,9/3/24,9/5/24,207934,945,lv,lv,NA,9/6/24 10:57,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=793324660#gid=793324660,NA,NA,NA,8863,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,44.7
88066,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Ohio,9/3/24,9/5/24,207934,945,lv,lv,NA,9/6/24 10:57,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://emersoncollegepolling.com/september-state-polling-california-florida-ohio-texas/,https://docs.google.com/spreadsheets/d/1HhCIRmMg_0sLMYJUo-ASWwzwxQZvwJfB/edit?gid=793324660#gid=793324660,NA,NA,NA,8863,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,54.3
88110,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,NA,9/3/24,9/5/24,208371,10862,lv,lv,TRUE,9/10/24 09:54,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49
88110,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,NA,9/3/24,9/5/24,208371,10862,lv,lv,TRUE,9/10/24 09:54,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,46
88035,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,NA,9/3/24,9/4/24,207867,1000,lv,lv,NA,9/5/24 13:36,https://emersoncollegepolling.com/september-2024-national-poll-harris-49-trump-47/,https://emersoncollegepolling.com/september-2024-national-poll-harris-49-trump-47/,NA,https://docs.google.com/spreadsheets/d/17TDDNbicD2zUFBMP1zGGMpBNTdGrpiNA/edit?gid=62499096#gid=62499096,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,51.3
88035,1102,Emerson,NA,NA,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,NA,9/3/24,9/4/24,207867,1000,lv,lv,NA,9/5/24 13:36,https://emersoncollegepolling.com/september-2024-national-poll-harris-49-trump-47/,https://emersoncollegepolling.com/september-2024-national-poll-harris-49-trump-47/,NA,https://docs.google.com/spreadsheets/d/17TDDNbicD2zUFBMP1zGGMpBNTdGrpiNA/edit?gid=62499096#gid=62499096,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,47.6
88042,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,NA,9/2/24,9/4/24,207902,11414,lv,lv,TRUE,9/5/24 20:34,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,49
88042,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,NA,9/2/24,9/4/24,207902,11414,lv,lv,TRUE,9/5/24 20:34,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,46
88062,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,NA,9/1/24,9/3/24,207930,4000,rv,rv,TRUE,9/6/24 10:57,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,48
88062,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,NA,9/1/24,9/3/24,207930,4000,rv,rv,TRUE,9/6/24 10:57,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,45
88062,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,NA,9/1/24,9/3/24,208425,11928,lv,lv,TRUE,9/10/24 10:33,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,50
88062,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,NA,9/1/24,9/3/24,208425,11928,lv,lv,TRUE,9/10/24 10:33,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,46
88061,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,NA,8/31/24,9/2/24,207929,4000,rv,rv,TRUE,9/6/24 10:56,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,48
88061,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,NA,8/31/24,9/2/24,207929,4000,rv,rv,TRUE,9/6/24 10:56,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,45
88061,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,NA,8/31/24,9/2/24,208424,12084,lv,lv,TRUE,9/10/24 10:33,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,DEM,Harris,16661,Kamala Harris,50
88061,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,NA,8/31/24,9/2/24,208424,12084,lv,lv,TRUE,9/10/24 10:33,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,NA,NA,NA,8914,2024,U.S. President,0,11/5/24,general,FALSE,FALSE,REP,Trump,16651,Donald Trump,45
